year,round,driverId,position,points,positionText,wins
2016,19,grosjean,13,29,13,0
2016,19,kvyat,14,25,14,0
2016,19,button,15,21,15,0
2016,19,kevin_magnussen,16,7,16,0
2016,19,jolyon_palmer,17,1,17,0
2016,19,wehrlein,18,1,18,0
2016,19,vandoorne,19,1,19,0
2016,19,gutierrez,20,0,20,0
2016,19,ericsson,21,0,21,0
2016,19,nasr,22,0,22,0
2016,19,haryanto,23,0,23,0
2016,19,ocon,24,0,24,0
2016,20,rosberg,1,367,1,9
2016,20,hamilton,2,355,2,9
2016,20,ricciardo,3,246,3,1
2016,20,vettel,4,197,4,0
2016,20,max_verstappen,5,192,5,1
2016,20,raikkonen,6,178,6,0
2016,20,perez,7,97,7,0
2016,20,bottas,8,85,8,0
2016,20,hulkenberg,9,66,9,0
2016,20,alonso,10,53,10,0
2016,20,massa,11,51,11,0
2016,20,sainz,12,46,12,0
2016,20,grosjean,13,29,13,0
2016,20,kvyat,14,25,14,0
2016,20,button,15,21,15,0
2016,20,kevin_magnussen,16,7,16,0
2016,20,nasr,17,2,17,0
2016,20,jolyon_palmer,18,1,18,0
2016,20,wehrlein,19,1,19,0
2016,20,vandoorne,20,1,20,0
2016,20,gutierrez,21,0,21,0
2016,20,ericsson,22,0,22,0
2016,20,ocon,23,0,23,0
2016,20,haryanto,24,0,24,0
2016,21,rosberg,1,385,1,9
2016,21,hamilton,2,380,2,10
2016,21,ricciardo,3,256,3,1
2016,21,vettel,4,212,4,0
2016,21,max_verstappen,5,204,5,1
2016,21,raikkonen,6,186,6,0
2016,21,perez,7,101,7,0
2016,21,bottas,8,85,8,0
2016,21,hulkenberg,9,72,9,0
2016,21,alonso,10,54,10,0
2016,21,massa,11,53,11,0
2016,21,sainz,12,46,12,0
2016,21,grosjean,13,29,13,0
2016,21,kvyat,14,25,14,0
2016,21,button,15,21,15,0
2016,21,kevin_magnussen,16,7,16,0
2016,21,nasr,17,2,17,0
2016,21,jolyon_palmer,18,1,18,0
2016,21,wehrlein,19,1,19,0
2016,21,vandoorne,20,1,20,0
2016,21,gutierrez,21,0,21,0
2016,21,ericsson,22,0,22,0
2016,21,ocon,23,0,23,0
2016,21,haryanto,24,0,24,0
2017,1,vettel,1,25,1,1
2017,1,hamilton,2,18,2,0
2017,1,bottas,3,15,3,0
2017,1,raikkonen,4,12,4,0
2017,1,max_verstappen,5,10,5,0
2017,1,massa,6,8,6,0
2017,1,perez,7,6,7,0
2017,1,sainz,8,4,8,0
2017,1,kvyat,9,2,9,0
2017,1,ocon,10,1,10,0
2017,1,hulkenberg,11,0,11,0
2017,1,giovinazzi,12,0,12,0
2017,1,vandoorne,13,0,13,0
2017,1,alonso,14,0,14,0
2017,1,kevin_magnussen,15,0,15,0
2017,1,stroll,16,0,16,0
2017,1,ricciardo,17,0,17,0
2017,1,ericsson,18,0,18,0
2017,1,jolyon_palmer,19,0,19,0
2017,1,grosjean,20,0,20,0
2017,2,vettel,1,43,1,1
2017,2,hamilton,2,43,2,1
2017,2,max_verstappen,3,25,3,0
2017,2,bottas,4,23,4,0
2017,2,raikkonen,5,22,5,0
2017,2,ricciardo,6,12,6,0
2017,2,sainz,7,10,7,0
2017,2,massa,8,8,8,0
2017,2,perez,9,8,9,0
2017,2,kevin_magnussen,10,4,10,0
2017,2,kvyat,11,2,11,0
2017,2,ocon,12,2,12,0
2017,2,hulkenberg,13,0,13,0
2017,2,grosjean,14,0,14,0
2017,2,giovinazzi,15,0,15,0
2017,2,vandoorne,16,0,16,0
2017,2,jolyon_palmer,17,0,17,0
2017,2,ericsson,18,0,18,0
2017,2,alonso,19,0,19,0
2017,2,stroll,20,0,20,0
2017,3,vettel,1,68,1,2
2017,3,hamilton,2,61,2,1
2017,3,bottas,3,38,3,0
2017,3,raikkonen,4,34,4,0
2017,3,max_verstappen,5,25,5,0
2017,3,ricciardo,6,22,6,0
2017,3,massa,7,16,7,0
2017,3,perez,8,14,8,0
2017,3,sainz,9,10,9,0
2017,3,grosjean,10,4,10,0
2017,3,kevin_magnussen,11,4,11,0
2017,3,ocon,12,3,12,0
2017,3,hulkenberg,13,2,13,0
2017,3,kvyat,14,2,14,0
2017,3,wehrlein,15,0,15,0
2017,3,giovinazzi,16,0,16,0
2017,3,jolyon_palmer,17,0,17,0
2017,3,vandoorne,18,0,18,0
2017,3,alonso,19,0,19,0
2017,3,ericsson,20,0,20,0
2017,3,stroll,21,0,21,0
2017,4,vettel,1,86,1,2
2017,4,hamilton,2,73,2,1
2017,4,bottas,3,63,3,1
2017,4,raikkonen,4,49,4,0
2017,4,max_verstappen,5,35,5,0
2017,4,ricciardo,6,22,6,0
2017,4,perez,7,22,7,0
2017,4,massa,8,18,8,0
2017,4,sainz,9,11,9,0
2017,4,ocon,10,9,10,0
2017,4,hulkenberg,11,6,11,0
2017,4,grosjean,12,4,12,0
2017,4,kevin_magnussen,13,4,13,0
2017,4,kvyat,14,2,14,0
2017,4,wehrlein,15,0,15,0
2017,4,stroll,16,0,16,0
2017,4,giovinazzi,17,0,17,0
2017,4,jolyon_palmer,18,0,18,0
2017,4,vandoorne,19,0,19,0
2017,4,alonso,20,0,20,0
2017,4,ericsson,21,0,21,0
2017,5,vettel,1,104,1,2
2017,5,hamilton,2,98,2,2
2017,5,bottas,3,63,3,1
2017,5,raikkonen,4,49,4,0
2017,5,ricciardo,5,37,5,0
2017,5,max_verstappen,6,35,6,0
2017,5,perez,7,34,7,0
2017,5,ocon,8,19,8,0
2017,5,massa,9,18,9,0
2017,5,sainz,10,17,10,0
2017,5,hulkenberg,11,14,11,0
2017,5,grosjean,12,5,12,0
2017,5,wehrlein,13,4,13,0
2017,5,kevin_magnussen,14,4,14,0
2017,5,kvyat,15,4,15,0
2017,5,ericsson,16,0,16,0
2017,5,stroll,17,0,17,0
2017,5,alonso,18,0,18,0
2017,5,giovinazzi,19,0,19,0
2017,5,jolyon_palmer,20,0,20,0
2017,5,vandoorne,21,0,21,0
2017,6,vettel,1,129,1,3
2017,6,hamilton,2,104,2,2
2017,6,bottas,3,75,3,1
2017,6,raikkonen,4,67,4,0
2017,6,ricciardo,5,52,5,0
2017,6,max_verstappen,6,45,6,0
2017,6,perez,7,34,7,0
2017,6,sainz,8,25,8,0
2017,6,massa,9,20,9,0
2017,6,ocon,10,19,10,0
2017,6,hulkenberg,11,14,11,0
2017,6,grosjean,12,9,12,0
2017,6,kevin_magnussen,13,5,13,0
2017,6,wehrlein,14,4,14,0
2017,6,kvyat,15,4,15,0
2017,6,jolyon_palmer,16,0,16,0
2017,6,ericsson,17,0,17,0
2017,6,stroll,18,0,18,0
2017,6,alonso,19,0,19,0
2017,6,giovinazzi,20,0,20,0
2017,6,vandoorne,21,0,21,0
2017,6,button,22,0,22,0
2017,7,vettel,1,141,1,3
2017,7,hamilton,2,129,2,3
2017,7,bottas,3,93,3,1
2017,7,raikkonen,4,73,4,0
2017,7,ricciardo,5,67,5,0
2017,7,max_verstappen,6,45,6,0
2017,7,perez,7,44,7,0
2017,7,ocon,8,27,8,0
2017,7,sainz,9,25,9,0
2017,7,massa,10,20,10,0
2017,7,hulkenberg,11,18,11,0
2017,7,grosjean,12,10,12,0
2017,7,kevin_magnussen,13,5,13,0
2017,7,wehrlein,14,4,14,0
2017,7,kvyat,15,4,15,0
2017,7,stroll,16,2,16,0
2017,7,jolyon_palmer,17,0,17,0
2017,7,ericsson,18,0,18,0
2017,7,alonso,19,0,19,0
2017,7,giovinazzi,20,0,20,0
2017,7,vandoorne,21,0,21,0
2017,7,button,22,0,22,0
2017,8,vettel,1,153,1,3
2017,8,hamilton,2,139,2,3
2017,8,bottas,3,111,3,1
2017,8,ricciardo,4,92,4,1
2017,8,raikkonen,5,73,5,0
2017,8,max_verstappen,6,45,6,0
2017,8,perez,7,44,7,0
2017,8,ocon,8,35,8,0
2017,8,sainz,9,29,9,0
2017,8,massa,10,20,10,0
2017,8,hulkenberg,11,18,11,0
2017,8,stroll,12,17,12,0
2017,8,kevin_magnussen,13,11,13,0
2017,8,grosjean,14,10,14,0
2017,8,wehrlein,15,5,15,0
2017,8,kvyat,16,4,16,0
2017,8,alonso,17,2,17,0
2017,8,jolyon_palmer,18,0,18,0
2017,8,ericsson,19,0,19,0
2017,8,vandoorne,20,0,20,0
2017,8,giovinazzi,21,0,21,0
2017,8,button,22,0,22,0
2017,9,vettel,1,171,1,3
2017,9,hamilton,2,151,2,3
2017,9,bottas,3,136,3,2
2017,9,ricciardo,4,107,4,1
2017,9,raikkonen,5,83,5,0
2017,9,perez,6,50,6,0
2017,9,max_verstappen,7,45,7,0
2017,9,ocon,8,39,8,0
2017,9,sainz,9,29,9,0
2017,9,massa,10,22,10,0
2017,9,stroll,11,18,11,0
2017,9,hulkenberg,12,18,12,0
2017,9,grosjean,13,18,13,0
2017,9,kevin_magnussen,14,11,14,0
2017,9,wehrlein,15,5,15,0
2017,9,kvyat,16,4,16,0
2017,9,alonso,17,2,17,0
2017,9,jolyon_palmer,18,0,18,0
2017,9,ericsson,19,0,19,0
2017,9,vandoorne,20,0,20,0
2017,9,giovinazzi,21,0,21,0
2017,9,button,22,0,22,0
2017,10,vettel,1,177,1,3
2017,10,hamilton,2,176,2,4
2017,10,bottas,3,154,3,2
2017,10,ricciardo,4,117,4,1
2017,10,raikkonen,5,98,5,0
2017,10,max_verstappen,6,57,6,0
2017,10,perez,7,52,7,0
2017,10,ocon,8,43,8,0
2017,10,sainz,9,29,9,0
2017,10,hulkenberg,10,26,10,0
2017,10,massa,11,23,11,0
2017,10,stroll,12,18,12,0
2017,10,grosjean,13,18,13,0
2017,10,kevin_magnussen,14,11,14,0
2017,10,wehrlein,15,5,15,0
2017,10,kvyat,16,4,16,0
2017,10,alonso,17,2,17,0
2017,10,jolyon_palmer,18,0,18,0
2017,10,ericsson,19,0,19,0
2017,10,vandoorne,20,0,20,0
2017,10,giovinazzi,21,0,21,0
2017,10,button,22,0,22,0
2017,11,vettel,1,202,1,4
2017,11,hamilton,2,188,2,4
2017,11,bottas,3,169,3,2
2017,11,ricciardo,4,117,4,1
2017,11,raikkonen,5,116,5,0
2017,11,max_verstappen,6,67,6,0
2017,11,perez,7,56,7,0
2017,11,ocon,8,45,8,0
2017,11,sainz,9,35,9,0
2017,11,hulkenberg,10,26,10,0
2017,11,massa,11,23,11,0
2017,11,stroll,12,18,12,0
2017,11,grosjean,13,18,13,0
2017,11,kevin_magnussen,14,11,14,0
2017,11,alonso,15,10,15,0
2017,11,wehrlein,16,5,16,0
2017,11,kvyat,17,4,17,0
2017,11,vandoorne,18,1,18,0
2017,11,jolyon_palmer,19,0,19,0
2017,11,ericsson,20,0,20,0
2017,11,giovinazzi,21,0,21,0
2017,11,button,22,0,22,0
2017,11,resta,23,0,23,0
2017,12,vettel,1,220,1,4
2017,12,hamilton,2,213,2,5
2017,12,bottas,3,179,3,2
2017,12,ricciardo,4,132,4,1
2017,12,raikkonen,5,128,5,0
2017,12,max_verstappen,6,67,6,0
2017,12,perez,7,56,7,0
2017,12,ocon,8,47,8,0
2017,12,sainz,9,36,9,0
2017,12,hulkenberg,10,34,10,0
2017,12,massa,11,27,11,0
2017,12,grosjean,12,24,12,0
2017,12,stroll,13,18,13,0
2017,12,kevin_magnussen,14,11,14,0
2017,12,alonso,15,10,15,0
2017,12,wehrlein,16,5,16,0
2017,12,kvyat,17,4,17,0
2017,12,vandoorne,18,1,18,0
2017,12,jolyon_palmer,19,0,19,0
2017,12,ericsson,20,0,20,0
2017,12,giovinazzi,21,0,21,0
2017,12,button,22,0,22,0
2017,12,resta,23,0,23,0
2017,13,hamilton,1,238,1,6
2017,13,vettel,2,235,2,4
2017,13,bottas,3,197,3,2
2017,13,ricciardo,4,144,4,1
2017,13,raikkonen,5,138,5,0
2017,13,max_verstappen,6,68,6,0
2017,13,perez,7,58,7,0
2017,13,ocon,8,55,8,0
2017,13,sainz,9,36,9,0
2017,13,hulkenberg,10,34,10,0
2017,13,massa,11,31,11,0
2017,13,stroll,12,24,12,0
2017,13,grosjean,13,24,13,0
2017,13,kevin_magnussen,14,11,14,0
2017,13,alonso,15,10,15,0
2017,13,wehrlein,16,5,16,0
2017,13,kvyat,17,4,17,0
2017,13,vandoorne,18,1,18,0
2017,13,jolyon_palmer,19,0,19,0
2017,13,ericsson,20,0,20,0
2017,13,giovinazzi,21,0,21,0
2017,13,button,22,0,22,0
2017,13,resta,23,0,23,0
2017,14,hamilton,1,263,1,7
2017,14,vettel,2,235,2,4
2017,14,bottas,3,212,3,2
2017,14,ricciardo,4,162,4,1
2017,14,raikkonen,5,138,5,0
2017,14,max_verstappen,6,68,6,0
2017,14,perez,7,68,7,0
2017,14,ocon,8,56,8,0
2017,14,sainz,9,48,9,0
2017,14,hulkenberg,10,34,10,0
2017,14,massa,11,31,11,0
2017,14,stroll,12,28,12,0
2017,14,grosjean,13,26,13,0
2017,14,kevin_magnussen,14,11,14,0
2017,14,alonso,15,10,15,0
2017,14,jolyon_palmer,16,8,16,0
2017,14,vandoorne,17,7,17,0
2017,14,wehrlein,18,5,18,0
2017,14,kvyat,19,4,19,0
2017,14,ericsson,20,0,20,0
2017,14,giovinazzi,21,0,21,0
2017,14,button,22,0,22,0
2017,14,resta,23,0,23,0
2017,15,hamilton,1,281,1,7
2017,15,vettel,2,247,2,4
2017,15,bottas,3,222,3,2
2017,15,ricciardo,4,177,4,1
2017,15,raikkonen,5,138,5,0
2017,15,max_verstappen,6,93,6,1
2017,15,perez,7,76,7,0
2017,15,ocon,8,57,8,0
2017,15,sainz,9,48,9,0
2017,15,hulkenberg,10,34,10,0
2017,15,massa,11,33,11,0
2017,15,stroll,12,32,12,0
2017,15,grosjean,13,26,13,0
2017,15,vandoorne,14,13,14,0
2017,15,kevin_magnussen,15,11,15,0
2017,15,alonso,16,10,16,0
2017,15,jolyon_palmer,17,8,17,0
2017,15,wehrlein,18,5,18,0
2017,15,kvyat,19,4,19,0
2017,15,ericsson,20,0,20,0
2017,15,giovinazzi,21,0,21,0
2017,15,gasly,22,0,22,0
2017,15,button,23,0,23,0
2017,15,resta,24,0,24,0
2017,16,hamilton,1,306,1,8
2017,16,vettel,2,247,2,4
2017,16,bottas,3,234,3,2
2017,16,ricciardo,4,192,4,1
2017,16,raikkonen,5,148,5,0
2017,16,max_verstappen,6,111,6,1
2017,16,perez,7,82,7,0
2017,16,ocon,8,65,8,0
2017,16,sainz,9,48,9,0
2017,16,hulkenberg,10,34,10,0
2017,16,massa,11,34,11,0
2017,16,stroll,12,32,12,0
2017,16,grosjean,13,28,13,0
2017,16,kevin_magnussen,14,15,14,0
2017,16,vandoorne,15,13,15,0
2017,16,alonso,16,10,16,0
2017,16,jolyon_palmer,17,8,17,0
2017,16,wehrlein,18,5,18,0
2017,16,kvyat,19,4,19,0
2017,16,ericsson,20,0,20,0
2017,16,giovinazzi,21,0,21,0
2017,16,gasly,22,0,22,0
2017,16,button,23,0,23,0
2017,16,resta,24,0,24,0
2017,17,hamilton,1,331,1,9
2017,17,vettel,2,265,2,4
2017,17,bottas,3,244,3,2
2017,17,ricciardo,4,192,4,1
2017,17,raikkonen,5,163,5,0
2017,17,max_verstappen,6,123,6,1
2017,17,perez,7,86,7,0
2017,17,ocon,8,73,8,0
2017,17,sainz,9,54,9,0
2017,17,massa,10,36,10,0
2017,17,hulkenberg,11,34,11,0
2017,17,stroll,12,32,12,0
2017,17,grosjean,13,28,13,0
2017,17,kevin_magnussen,14,15,14,0
2017,17,vandoorne,15,13,15,0
2017,17,alonso,16,10,16,0
2017,17,jolyon_palmer,17,8,17,0
2017,17,wehrlein,18,5,18,0
2017,17,kvyat,19,5,19,0
2017,17,ericsson,20,0,20,0
2017,17,giovinazzi,21,0,21,0
2017,17,gasly,22,0,22,0
2017,17,brendon_hartley,23,0,23,0
2017,17,button,24,0,24,0
2017,17,resta,25,0,25,0
2017,18,hamilton,1,333,1,9
2017,18,vettel,2,277,2,4
2017,18,bottas,3,262,3,2
2017,18,ricciardo,4,192,4,1
2017,18,raikkonen,5,178,5,0
2017,18,max_verstappen,6,148,6,2
2017,18,perez,7,92,7,0
2017,18,ocon,8,83,8,0
2017,18,sainz,9,54,9,0
2017,18,stroll,10,40,10,0
2017,18,massa,11,36,11,0
2017,18,hulkenberg,12,34,12,0
2017,18,grosjean,13,28,13,0
2017,18,kevin_magnussen,14,19,14,0
2017,18,vandoorne,15,13,15,0
2017,18,alonso,16,11,16,0
2017,18,jolyon_palmer,17,8,17,0
2017,18,wehrlein,18,5,18,0
2017,18,kvyat,19,5,19,0
2017,18,ericsson,20,0,20,0
2017,18,giovinazzi,21,0,21,0
2017,18,gasly,22,0,22,0
2017,18,brendon_hartley,23,0,23,0
2017,18,button,24,0,24,0
2017,18,resta,25,0,25,0
2017,19,hamilton,1,345,1,9
2017,19,vettel,2,302,2,5
2017,19,bottas,3,280,3,2
2017,19,ricciardo,4,200,4,1
2017,19,raikkonen,5,193,5,0
2017,19,max_verstappen,6,158,6,2
2017,19,perez,7,94,7,0
2017,19,ocon,8,83,8,0
2017,19,sainz,9,54,9,0
2017,19,massa,10,42,10,0
2017,19,stroll,11,40,11,0
2017,19,hulkenberg,12,35,12,0
2017,19,grosjean,13,28,13,0
2017,19,kevin_magnussen,14,19,14,0
2017,19,alonso,15,15,15,0
2017,19,vandoorne,16,13,16,0
2017,19,jolyon_palmer,17,8,17,0
2017,19,wehrlein,18,5,18,0
2017,19,kvyat,19,5,19,0
2017,19,ericsson,20,0,20,0
2017,19,gasly,21,0,21,0
2017,19,giovinazzi,22,0,22,0
2017,19,brendon_hartley,23,0,23,0
2017,19,button,24,0,24,0
2017,19,resta,25,0,25,0
2017,20,hamilton,1,363,1,9
2017,20,vettel,2,317,2,5
2017,20,bottas,3,305,3,3
2017,20,raikkonen,4,205,4,0
2017,20,ricciardo,5,200,5,1
2017,20,max_verstappen,6,168,6,2
2017,20,perez,7,100,7,0
2017,20,ocon,8,87,8,0
2017,20,sainz,9,54,9,0
2017,20,hulkenberg,10,43,10,0
2017,20,massa,11,43,11,0
2017,20,stroll,12,40,12,0
2017,20,grosjean,13,28,13,0
2017,20,kevin_magnussen,14,19,14,0
2017,20,alonso,15,17,15,0
2017,20,vandoorne,16,13,16,0
2017,20,jolyon_palmer,17,8,17,0
2017,20,wehrlein,18,5,18,0
2017,20,kvyat,19,5,19,0
2017,20,ericsson,20,0,20,0
2017,20,gasly,21,0,21,0
2017,20,giovinazzi,22,0,22,0
2017,20,brendon_hartley,23,0,23,0
2017,20,button,24,0,24,0
2017,20,resta,25,0,25,0
2018,1,vettel,1,25,1,1
2018,1,hamilton,2,18,2,0
2018,1,raikkonen,3,15,3,0
2018,1,ricciardo,4,12,4,0
2018,1,alonso,5,10,5,0
2018,1,max_verstappen,6,8,6,0
2018,1,hulkenberg,7,6,7,0
2018,1,bottas,8,4,8,0
2018,1,vandoorne,9,2,9,0
2018,1,sainz,10,1,10,0
2018,1,perez,11,0,11,0
2018,1,ocon,12,0,12,0
2018,1,leclerc,13,0,13,0
2018,1,stroll,14,0,14,0
2018,1,brendon_hartley,15,0,15,0
2018,1,grosjean,16,0,16,0
2018,1,kevin_magnussen,17,0,17,0
2018,1,gasly,18,0,18,0
2018,1,ericsson,19,0,19,0
2018,1,sirotkin,20,0,20,0
2018,2,vettel,1,50,1,2
2018,2,hamilton,2,33,2,0
2018,2,bottas,3,22,3,0
2018,2,alonso,4,16,4,0
2018,2,raikkonen,5,15,5,0
2018,2,hulkenberg,6,14,6,0
2018,2,gasly,7,12,7,0
2018,2,ricciardo,8,12,8,0
2018,2,kevin_magnussen,9,10,9,0
2018,2,max_verstappen,10,8,10,0
2018,2,vandoorne,11,6,11,0
2018,2,ericsson,12,2,12,0
2018,2,sainz,13,1,13,0
2018,2,ocon,14,1,14,0
2018,2,perez,15,0,15,0
2018,2,leclerc,16,0,16,0
2018,2,grosjean,17,0,17,0
2018,2,stroll,18,0,18,0
2018,2,brendon_hartley,19,0,19,0
2018,2,sirotkin,20,0,20,0
2018,3,vettel,1,54,1,2
2018,3,hamilton,2,45,2,0
2018,3,bottas,3,40,3,0
2018,3,ricciardo,4,37,4,1
2018,3,raikkonen,5,30,5,0
2018,3,alonso,6,22,6,0
2018,3,hulkenberg,7,22,7,0
2018,3,max_verstappen,8,18,8,0
2018,3,gasly,9,12,9,0
2018,3,kevin_magnussen,10,11,10,0
2018,3,vandoorne,11,6,11,0
2018,3,sainz,12,3,12,0
2018,3,ericsson,13,2,13,0
2018,3,ocon,14,1,14,0
2018,3,perez,15,0,15,0
2018,3,leclerc,16,0,16,0
2018,3,grosjean,17,0,17,0
2018,3,stroll,18,0,18,0
2018,3,sirotkin,19,0,19,0
2018,3,brendon_hartley,20,0,20,0
2018,4,hamilton,1,70,1,1
2018,4,vettel,2,66,2,2
2018,4,raikkonen,3,48,3,0
2018,4,bottas,4,40,4,0
2018,4,ricciardo,5,37,5,1
2018,4,alonso,6,28,6,0
2018,4,hulkenberg,7,22,7,0
2018,4,max_verstappen,8,18,8,0
2018,4,perez,9,15,9,0
2018,4,sainz,10,13,10,0
2018,4,gasly,11,12,11,0
2018,4,kevin_magnussen,12,11,12,0
2018,4,leclerc,13,8,13,0
2018,4,vandoorne,14,8,14,0
2018,4,stroll,15,4,15,0
2018,4,ericsson,16,2,16,0
2018,4,ocon,17,1,17,0
2018,4,brendon_hartley,18,1,18,0
2018,4,grosjean,19,0,19,0
2018,4,sirotkin,20,0,20,0
2018,5,hamilton,1,95,1,2
2018,5,vettel,2,78,2,2
2018,5,bottas,3,58,3,0
2018,5,raikkonen,4,48,4,0
2018,5,ricciardo,5,47,5,1
2018,5,max_verstappen,6,33,6,0
2018,5,alonso,7,32,7,0
2018,5,hulkenberg,8,22,8,0
2018,5,kevin_magnussen,9,19,9,0
2018,5,sainz,10,19,10,0
2018,5,perez,11,17,11,0
2018,5,gasly,12,12,12,0
2018,5,leclerc,13,9,13,0
2018,5,vandoorne,14,8,14,0
2018,5,stroll,15,4,15,0
2018,5,ericsson,16,2,16,0
2018,5,ocon,17,1,17,0
2018,5,brendon_hartley,18,1,18,0
2018,5,grosjean,19,0,19,0
2018,5,sirotkin,20,0,20,0
2018,6,hamilton,1,110,1,2
2018,6,vettel,2,96,2,2
2018,6,ricciardo,3,72,3,2
2018,6,bottas,4,68,4,0
2018,6,raikkonen,5,60,5,0
2018,6,max_verstappen,6,35,6,0
2018,6,alonso,7,32,7,0
2018,6,hulkenberg,8,26,8,0
2018,6,sainz,9,20,9,0
2018,6,kevin_magnussen,10,19,10,0
2018,6,gasly,11,18,11,0
2018,6,perez,12,17,12,0
2018,6,ocon,13,9,13,0
2018,6,leclerc,14,9,14,0
2018,6,vandoorne,15,8,15,0
2018,6,stroll,16,4,16,0
2018,6,ericsson,17,2,17,0
2018,6,brendon_hartley,18,1,18,0
2018,6,grosjean,19,0,19,0
2018,6,sirotkin,20,0,20,0
2018,7,vettel,1,121,1,3
2018,7,hamilton,2,120,2,2
2018,7,bottas,3,86,3,0
2018,7,ricciardo,4,84,4,2
2018,7,raikkonen,5,68,5,0
2018,7,max_verstappen,6,50,6,0
2018,7,alonso,7,32,7,0
2018,7,hulkenberg,8,32,8,0
2018,7,sainz,9,24,9,0
2018,7,kevin_magnussen,10,19,10,0
2018,7,gasly,11,18,11,0
2018,7,perez,12,17,12,0
2018,7,ocon,13,11,13,0
2018,7,leclerc,14,10,14,0
2018,7,vandoorne,15,8,15,0
2018,7,stroll,16,4,16,0
2018,7,ericsson,17,2,17,0
2018,7,brendon_hartley,18,1,18,0
2018,7,grosjean,19,0,19,0
2018,7,sirotkin,20,0,20,0
2018,8,hamilton,1,145,1,3
2018,8,vettel,2,131,2,3
2018,8,ricciardo,3,96,3,2
2018,8,bottas,4,92,4,0
2018,8,raikkonen,5,83,5,0
2018,8,max_verstappen,6,68,6,0
2018,8,hulkenberg,7,34,7,0
2018,8,alonso,8,32,8,0
2018,8,sainz,9,28,9,0
2018,8,kevin_magnussen,10,27,10,0
2018,8,gasly,11,18,11,0
2018,8,perez,12,17,12,0
2018,8,ocon,13,11,13,0
2018,8,leclerc,14,11,14,0
2018,8,vandoorne,15,8,15,0
2018,8,stroll,16,4,16,0
2018,8,ericsson,17,2,17,0
2018,8,brendon_hartley,18,1,18,0
2018,8,grosjean,19,0,19,0
2018,8,sirotkin,20,0,20,0
2018,9,vettel,1,146,1,3
2018,9,hamilton,2,145,2,3
2018,9,raikkonen,3,101,3,0
2018,9,ricciardo,4,96,4,2
2018,9,max_verstappen,5,93,5,1
2018,9,bottas,6,92,6,0
2018,9,kevin_magnussen,7,37,7,0
2018,9,alonso,8,36,8,0
2018,9,hulkenberg,9,34,9,0
2018,9,sainz,10,28,10,0
2018,9,perez,11,23,11,0
2018,9,ocon,12,19,12,0
2018,9,gasly,13,18,13,0
2018,9,leclerc,14,13,14,0
2018,9,grosjean,15,12,15,0
2018,9,vandoorne,16,8,16,0
2018,9,stroll,17,4,17,0
2018,9,ericsson,18,3,18,0
2018,9,brendon_hartley,19,1,19,0
2018,9,sirotkin,20,0,20,0
2018,10,vettel,1,171,1,4
2018,10,hamilton,2,163,2,3
2018,10,raikkonen,3,116,3,0
2018,10,ricciardo,4,106,4,2
2018,10,bottas,5,104,5,0
2018,10,max_verstappen,6,93,6,1
2018,10,hulkenberg,7,42,7,0
2018,10,alonso,8,40,8,0
2018,10,kevin_magnussen,9,39,9,0
2018,10,sainz,10,28,10,0
2018,10,ocon,11,25,11,0
2018,10,perez,12,24,12,0
2018,10,gasly,13,18,13,0
2018,10,leclerc,14,13,14,0
2018,10,grosjean,15,12,15,0
2018,10,vandoorne,16,8,16,0
2018,10,stroll,17,4,17,0
2018,10,ericsson,18,3,18,0
2018,10,brendon_hartley,19,1,19,0
2018,10,sirotkin,20,0,20,0
2018,11,hamilton,1,188,1,4
2018,11,vettel,2,171,2,4
2018,11,raikkonen,3,131,3,0
2018,11,bottas,4,122,4,0
2018,11,ricciardo,5,106,5,2
2018,11,max_verstappen,6,105,6,1
2018,11,hulkenberg,7,52,7,0
2018,11,alonso,8,40,8,0
2018,11,kevin_magnussen,9,39,9,0
2018,11,perez,10,30,10,0
2018,11,ocon,11,29,11,0
2018,11,sainz,12,28,12,0
2018,11,grosjean,13,20,13,0
2018,11,gasly,14,18,14,0
2018,11,leclerc,15,13,15,0
2018,11,vandoorne,16,8,16,0
2018,11,ericsson,17,5,17,0
2018,11,stroll,18,4,18,0
2018,11,brendon_hartley,19,2,19,0
2018,11,sirotkin,20,0,20,0
2018,12,hamilton,1,213,1,5
2018,12,vettel,2,189,2,4
2018,12,raikkonen,3,146,3,0
2018,12,bottas,4,132,4,0
2018,12,ricciardo,5,118,5,2
2018,12,max_verstappen,6,105,6,1
2018,12,hulkenberg,7,52,7,0
2018,12,kevin_magnussen,8,45,8,0
2018,12,alonso,9,44,9,0
2018,12,perez,10,30,10,0
2018,12,sainz,11,30,11,0
2018,12,ocon,12,29,12,0
2018,12,gasly,13,26,13,0
2018,12,grosjean,14,21,14,0
2018,12,leclerc,15,13,15,0
2018,12,vandoorne,16,8,16,0
2018,12,ericsson,17,5,17,0
2018,12,stroll,18,4,18,0
2018,12,brendon_hartley,19,2,19,0
2018,12,sirotkin,20,0,20,0
2018,13,hamilton,1,231,1,5
2018,13,vettel,2,214,2,5
2018,13,raikkonen,3,146,3,0
2018,13,bottas,4,144,4,0
2018,13,max_verstappen,5,120,5,1
2018,13,ricciardo,6,118,6,2
2018,13,hulkenberg,7,52,7,0
2018,13,kevin_magnussen,8,49,8,0
2018,13,alonso,9,44,9,0
2018,13,perez,10,40,10,0
2018,13,ocon,11,37,11,0
2018,13,sainz,12,30,12,0
2018,13,gasly,13,28,13,0
